author,message,timestamp
@meobua1057,anh hói sama,11:43
@tranquocan8505,Hello a boa,11:43
@nhandaothien19,"mày giàu, mày tệ",11:45
@eiko7094,lơ,11:49
@Lima99999,nuôi tóc dài đi a3,11:49
@vuzet6958,crush mà cắm sừng??? ảo đá à :))),11:50
@capta1nfurii,tóc nhìn khác gì đầu buổi kh abe??,11:54
@hungdtpro,hello ông già,11:57
@16.minhqui72,crush chứ có phải ny đéo đâu mà bị cấm sừng,11:59
@PhucLe-qw7zd,thầy có yếu sinh lý không,11:59
@han7517,anh ba tệ,12:00
@24.thangnguyen27,làm cái ĐTCL đi anh fam,12:01
@tanmanh5274,dự đoán castrol power 1 đi abe,12:03
@hieptrieu6980,Anh trung 2 mái đi,12:06
@duyha1734,đầu lỏ,12:07
@quanghii3220, /,12:07
@theo3585,Hói ác,12:08
@Ochinchin42,Hói,12:08
@HuyChe1999,dầu đó đẹp,12:10
@thienchip2847,có cl,12:11
@thuanphatnguyen7462,đầu bị kick ?????,12:11
@connhoc9355,chơi đá,12:13
@thuong7963,trọc ?????,12:17
@quynguyen4828,???,12:18
@tranquang9086,=)))) đang chơi đá,12:18
@phiakaka9172,m đá,12:18
@tainguyentri3687,đá,12:19
@188nguyenhaison5,Ba Rọi Hói ,12:19
@Đồng2oxit,pick me card abe oi,12:19
@belubusua6615,lính thủy đánh bộ đi,12:19
@hoqyet2411,co cl,12:20
@luuthieuky5,đá,12:20
@trungnguyenduc5862,có cc,12:22
@phuc1496,chơi đá,12:23
@wearelivingtogether1353,em nghe kể abe đi vũng tàu rồi ỉa giữa đường ạ,12:24
@annhat504,lạc quan,12:24
@phamphuongpppp,đá,12:25
@quyengiangvan1038,Nghiện donate ????,12:25
@taivomanh6745,đang chơi đá,12:26
@luattrinh9205,Lạc quan hen,12:27
@nghiathangduongvan7238,đá nói ;)),12:31
@ThinhNguyen-yh7th,ảo,12:32
@vankhoi925,có cl,12:35
@trungbui52,chơi đá,12:35
@thequoc8807,Hello abe nay nhìn đẹp trai sáng sủa quá ,12:36
@nghiado8085,streamer hói,12:36
@manhvoduc6922,đi msi làm nổi nhục của việt nam à,12:38
@buitien3477,ko,12:45
@trongphuocao9624,hết thời,12:45
@tritienhuu4453,đá,12:51
@tranhaidang720,Lâu lắm mới thấy thầy live bên ytb nhỉ,12:51
@thienchip2847,+1,12:52
@idontknowwdym,sảng đá ít thôi,12:52
@buivanviet1654,"Chước e thấy a3 ct mà, mỗi 1 tuần bận k xem",12:52
@dangvanky1350,1,12:53
@NGUYENPHUOCTHIENVU,đá,12:59
@tranucthanh9409,mang T1 đến đây cho SE,13:00
@boondoggle4106,"vô top 4 đừng có khích GAM chọn dùm, thắng SGB vô dc CK là đi MSI r đó",13:01
@aiphuc1383,Chào thầyyyyyyyyyyyyyyyyyyyyyyy iuuuuuuuuuuuuuuuuuuu,13:01
@brokenbone555,?,13:01
@eik10hatnguoiuamurakhoibai77,em đã mơ thấy thg hề pennywise khi xem phim IT 1 mik :)),13:02
@luattrinh9205,+1,13:02
@giaquan6992,sáng nghĩ đjt crush tối có mơ thấy đâu ???,13:02
@manhtienbui3928,fan mu ,13:02
@pho5468, có ae nào làm đề trong mơ chưa ,13:05
@ThinhNguyen-yh7th,lạc quan là tốt,13:05
@HieuNguyen2307,?,13:05
@phamthanh7550,????,13:05
@phamviet9821,"Kịch bản giờ: trận cuối SE win GAM, vào playoff, xong ước gì được chọn, xong GAM chọn SE",13:05
@nghiathangduongvan7238,đá nói đó :))) ,13:05
@atTran-qc7ol,ảo đả :)),13:05
@phuc1496,đi buôn đá,13:07
@Puppycanbau,Ồi ôi bữa con gặp thầy Ba ở Aeon Mall Bình Tân chứ đâu. Con xin bắt tay thầy á thầy,13:09
@nguyenxuanson6043,?,13:09
@hieuthanh8662,busan?,13:09
@vantao4207,hôm qua em mơ thấy tiến bịp aba à,13:09
@quocquanluu6026,giấc mơ ko có thật,13:10
@NamNam-cc8dd,ông ns busan ông ms ảo đóo,13:11
@acquy265,lạc quan,13:11
@sweetz-wq4un,đá nhập ,13:11
@quyengiangvan1038,Bu đá,13:11
@annhat504,???,13:11
@luuthieuky5,chiều coi gái nhiều quá tối nghỉ mộng tinh ,13:11
@duyha1734,busan gặp Faker,13:12
@nhattrinhnguyen3802,?????????????????,13:13
@tuanquang2002,Train to Busan,13:14
@duynam5783,lạc quan,13:14
@ngoclong6705,?,13:14
@wearelivingtogether1353,em nghe kể abe đi vũng tàu rồi ỉa giữa đường ạ,13:14
@LinhNguyen-ui9ns,da' =)),13:18
@meansyou0197,r m nghĩ tới em gái zeros đi ha,13:19
@minhucle8521,Hqa abe mang áo gucci đẹp trai qá,13:20
@buitoan2347,d9a1,13:20
@trongphuocao9624,3k view >> hết thời,13:21
@tritienhuu4453,ảo đá thiệt,13:22
@phamphuongpppp,ảo đá,13:25
@quangquang725,đá nhập ha,13:27
@HuyTran-xi8xh,ê ông già,13:27
@HiepNguyen-oo1te,lạc quan ác,13:27
@manhchien599,chơi đá,13:27
@NamPham-ko3hq,:))),13:27
@tttu3590,đá chơi abe,13:28
@HuyNguyen-rs1hk,chs đá,13:28
@OguriCapFat,lạc quan vậy,13:33
@thanhhai9288,tác hại ma túy đá  ,13:34
@nguyentrivu7661,train to buán,13:35
@phianhlehoang3536,chơi đá ha,13:35
@tiendatmtd,đi hàn ????,13:36
@tunene2629,quy da toi choi ,13:36
@duyle2664,train tu Korea,13:37
@HungNguyen-tg1kh,mùa hè có tuyết à c lm,13:37
@Kkynn01,ảo đá,13:38
@huy274zZ,Ảo đá,13:41
@phomai1916,đá thủ,13:41
@luattrinh9205,qua busan kiếm zombie :)))),13:41
@hoangominh1980,đá nói,13:41
@nguyen7974,ego nhập,13:42
@quynguyen4828,??????,13:42
@ngoinhphong4577,abe reac mv mới của bing bang chưa v ae,13:42
@otus98,??????????????,13:43
@heisenberg9815,mùa hè tuyết rơi????,13:43
@locduong4866,?????????,13:43
@ThinhNguyen-ur7iw,???,13:43
@nguyenduy-ks2pw,???,13:44
@tmq5449,t yêu ngay con nhỏ có chồng có con mới vl ae à,13:44
@nguyenthuong5924,vô tứ kết gặp GAM vả cho 3-0 tắt điện ,13:44
@theo3585,Đá nói,13:44
@atTran-qc7ol,ba hô,13:46
@tynguyenquach1433,"ao? da""",13:46
@gamegame3369,có cl,13:46
@tronginhngoc5196,coi fun fail vcs đi thầy,13:47
@fanboyaba4423,đá ghê ha,13:47
@Hittite97,Ảo đă,13:47
@wyn2000,đá,13:47
@Huutoan1607,quỷ đá nhập,13:47
@hoqyet2411,ao da',13:47
@Daniel2kk,Nhả cục đá ra,13:48
@tranhuungoclam183,lê minh ho :))),13:48
@nguyentuannghia5942,???,13:48
@nguyenphuc2192,mày giàu,13:48
@ngominhphu6559,dung cóc,13:49
@kute097,dung cốc,13:49
@annhat504,??? đá nói,13:49
@16.minhqui72,Đá Phan,13:49
@manhvoduc6922,qua đá songki o à,13:49
@quyentu3852,Li Min Ho?,13:49
@atNguyen-ge7wl,minh ho,13:49
@phamkien4486,BingBang đồ,13:50
@nhantrantrung2597,dung cốc,13:50
@hiephoang8090,????,13:50
@Tommy-dk5zg,ego nhấp,13:50
@buitoan2347,dung cốc ,13:51
@ethannguyen67,phê đá,13:51
@Bingo-zv9yr,ao? da',13:51
@quyengiangvan1038,đó đồ?????Đá nói chuyện à,13:54
@buitien3477,Busan = Bú Sản ???,13:55
@thequoc8807,Faker nữa,13:55
@tuyenminhdiep,Bãi đá còn lại đang ở đâu,13:55
@tritienhuu4453,quỷ đá,13:56
@vankhoi925,ok ha ,13:56
@nghianguyen3654,ảo đá,13:57
@Lenhhotrung,dung cớ,13:57
@eik10hatnguoiuamurakhoibai77,có đi kiếm dj soda không :)),14:01
@hieuthanh8662,dung cốc,14:01
@phamviet9821,dung cốc thì được,14:01
@DooHuyy,@Trọng Phước Đào 4k rồi má,14:01
@duyduy9782,có cl,14:01
@thaigiabao1301,:))) kiếm có cc,14:02
@Khanhkhanh-wb5hi,Đồ vào rồi,14:03
@duyha1734,Faker đâu,14:03
@cointokenchat6395,lê min ba,14:05
@thongtri7927,Có cc,14:05
@ten.5985,ảo tưởng ??,14:06
@NK-xs3ho,G Dragon,14:07
@ThinhNguyen-jh3qj,ai thèm gặp ông mà kiếm,14:07
@nguyentrivu7661,lee min ho lao,14:08
@billshin4312,gác cổng KC,14:09
@phatluong7858,ANH BA DEP TRAI ,14:09
@manhchien599,quỷ đá,14:09
@ManhNguyen-mb2xc,phê đá nặng,14:09
@vuongtrung8228,dung cút,14:10
@24.thangnguyen27,xong xin vi za nó k cho là cayy luôn,14:10
@hieply27,ảo à,14:11
@liemlethanh9421,qua đóng train to busan phần 3 đi abe =)),14:11
@HuyTran-xi8xh,li min ho? là dính covid hả ông già,14:11
@nghiathangduongvan7238,?????? ảo đá,14:11
@thang7969,Có hộ chiếu chưa abe,14:12
@inhquannguyen937,choi da,14:12
@not3pig901,=))),14:13
@khiembui966,k gặp bạn koma à,14:15
@fanboyaba4423,thuê gái duo đi aba lâu rồi chưa làm...,14:15
@loctang3376,Đi cổ vũ hả,14:15
@pyken6818,Ngủ đi rồi mơ anh ba ,14:16
@gamegame3369,Có cl top 4,14:16
@nguyen7974,chứ có được đánh đâu mà coi,14:16
@vinhnguyen6311,k,14:17
@thitran3491,lạc quan ha,14:17
@quanghuynh696,ảo tưởng,14:17
@trungoan8282,đii vô hang hả aba,14:17
@kaitoukid2485,woaaaaa lâu r mới thấy aba bên youtube,14:17
@duydac3107,đá ngấm,14:17
@phamkien4486,lộ ,14:17
@nhantrantrung2597,K7 K7 K7 K7 K7,14:18
@acquy265,lạc quan là tốt,14:18
@huongnguyen-zy8yr,đi là cút à,14:19
@kienspy,kiếm ngoài vỉa hè à a ba :)),14:19
@sogeking1461,Đi trong mơ à?,14:21
@angvinhxuyen4495,có cc,14:22
@vcv231,team tui ??????,14:23
@minhthicuong9720,Vào game đi ba be,14:25
@khanghi7664,đá,14:25
@phianhlehoang3536,Đi chơi đá hả ?,14:25
@quocquanluu6026,ổng lại mê sảng rồi,14:25
@kayeni5090,:P)),14:29
@vankhoi925,ê,14:30
@nguyenphuc2192,lộ,14:31
@tamai5349,,14:32
@uchuynguyen1233,game di,14:35
@yugiachu3524,??,14:35
@spriritletters,clm ,14:36
@phnon000,?????????????,14:36
@PhongDuy172,lo^.,14:37
@themehanah212,????,14:37
@NamNam-cc8dd,m ẩuuu,14:38
@ThinhNguyen-jh3qj,thác loạn,14:38
@ThePeachyDiary,Hàn?????,14:39
@quanhoang6246,??,14:39
@weed419,mu,14:40
@trongleuc9935,Quỷ đá,14:41
@nghianguyen3654,lộ,14:41
@lehai3370,lạc quan,14:41
@phatluong7858,Abe đẹp trai ,14:41
@sweetz-wq4un,đi chơi gái ,14:41
@nghiado8085,a trung chơi đá cùng vs ego đúng ko??,14:41
@HuyChe1999,má lạc quan,14:41
@dwuongne7823,??,14:41
@lucnguyen6722,ảo đá?????????????,14:44
@TienNguyen-yk3jh,Ảo đá :))),14:44
@hiepnguyenhoangtrong8211,?????,14:44
@buitien3477,GAM chơi bóng chuyền à ?????,14:44
@tmq5449,????,14:49
@kieta1k28log8,ảo đá,14:49
@luattrinh9205,tiềm faker đii,14:49
@LinhNguyen-ui9ns,=)),14:50
@atNguyen-bf7jo,lac quan,14:51
@ndh20701,,14:51
@VuHoang-up1lw,ai cho đi,14:55
@thuong7963,có được đi đâu mà cứ tính,14:57
@baominh-hcmuthuynhnguyen3442,fan mu,14:58
@HCMUE_PLismine,?? ảo đá à,14:58
@phucnguyenhoang9096,nhả cục đá ra abe ơi ,15:00
@yundino52,vậy là năm nay gia đình ko đi du lịch rồi =))),15:01
@triminh1681,iceland,15:01
@otanloi4012,ảo đá rồi,15:02
@apitteam3620,K được thì tự đi giàu mà,15:02
@sakurakakki9598,gam đi sea game r,15:02
@thequoc8807,T1 k cho vào đâu aba dịch căng lắm ấy ,15:11
@ucduyjr2151,Đá vào lời ra,15:12
@phatchau5932,đá vào lời ra,15:15
@hanhnguyenthi2286,ai cho đi ?,15:15
@HungNguyen-tg1kh,khô gà tẩm đá ,15:17
@duyle468,Chưa kịp gặp faker đã bị sút ra ngoài,15:17
@nghiathangduongvan7238,faker ?? :))),15:20
@Phongdtr,tối bắt Mc Hay Liverpool abe,15:21
@gamegame3369,hôm qua thài uống đá hả,15:24
@congminh1915,??????,15:24
@nhatanh5914,lấy anh trung ly sữa,15:24
@chungtentrung9569,có cl,15:25
@spriritletters,phắc cơ ,15:25
@trungucnguphan9981,???????,15:25
@kietpham7182,??,15:25
@minhphongtran2506,em?,15:25
@vinhphat1397,Tác hại của ma tuý đá,15:25
@buitien3477,hôm qua batu đãi sn đá à abe ????,15:25
@tritienhuu4453,ai ae với ông ???,15:25
@vuhuy6437,phắc cơ ,15:25
@phamkien4486,em ???,15:25
@manhduc3112,busan am coming,15:25
@vuhungnguyen896,đi vs Gam à,15:25
@diiip6046,t1 con,15:26
@anhnguyen-xt5nb,trò chuyện ???,15:26
@23-chauthegiahuy63,ai em ong,15:26
@6poop9,em cc,15:26
@manhchien599,em ????????,15:26
@stingdau,:))) ảo đá,15:26
@gorbachev6334,????,15:27
@phianhlehoang3536,Khô gà của abe có pha đá à hay sao abe ảo đá quá vậy,15:27
@phuc1496,số đá còn lại anh Ba giấu ở đâu,15:27
@thienchip2847,ai em m ?,15:27
@ohoaan3546,ai cho đi ???,15:27
@namnguyenquang5532,clm,15:27
@_TranNhatHoang,đá nó nhập,15:28
@Nhachottiktok2024,??,15:29
@khanh5457,Của ai,15:29
@Giin0722,Câm,15:29
@Tommy-dk5zg,đệ ego,15:29
@nhantrantrung2597,Khô gà vào lời ra,15:34
@trieutran7888,nay đá mua đâu ngon v abe ,15:35
@eiko7094,ai em ong??,15:35
@Khanhkhanh-wb5hi,Nó dell biết ai,15:36
@tanhungisme9709,?,15:36
@banhbaojendeuki,ai em m ?,15:36
@SonTran-id7to,??? tro chuyen faker,15:37
@ThinhNguyen-yh7th,ác quá ta,15:37
@chaserone8197,khô gà aba có tẩm đá hả sao nói sảng v aba,15:38
@tanphat5382,gta v di a be ơi,15:38
@giacpro1472,ác,15:42
@huongnguyen-zy8yr,uống sữa đi abe,15:43
@yundino52,đi thì off stream mấy ngày aba mình phải lên kế hoạch trước cho anh đỡ ngóng,15:45
@annhat504,lùa gà,15:49
@KhanhTran-hz6pk,Ai cho đi ?,15:49
@ngoclong6705,ai em m ?,15:52
@phomai1916,:)),15:53
@jettbackridersss3400,9%,15:59
@HungNguyen-fh5cx,:))),15:59
@nghiathangduongvan7238,ai cho win :)),15:59
@kietpham7182,sgb 2-0 se ha,16:00
@apitteam3620,Team trụ hạng,16:00
@vinhnguyen6311,9% ??,16:02
@heisenberg9815,LX 2-0 GAM,16:08
@ThinhNguyen-yh7th,nhận vơ,16:11
@nguyenphuc2192,"top 6 là có sảnh 5,6,7",16:15
@Kkynn01,trụ hạng=)),16:15
@xThanhB,Gam thả LX cho SE đii,16:15
@ucduyjr2151,sgb 2-0 se,16:16
@Ngtrong00,xin link dự đoán vcs với ae,16:16
@huongnguyen-zy8yr,uống sữa cho giã đồ bớt đi aba,16:17
@dangvanky1350,GAM nó thả ,16:17
@diiip6046,mình 100% trụ hạng r abr,16:21
@yaiichi302,2-0 dành cho SE,16:21
@KhanhNguyen-ut1ri,r sao hôm qua off,16:22
@yundino52,đi thì off stream mấy ngày aba mình phải lên kế hoạch trước cho anh đỡ ngóng,16:28
@jettbackridersss3400,9% ha,16:33
@anhnguyen-xt5nb,gam nó thả là cút ;)),16:37
@nhantrantrung2597,mày có,16:39
@HuyChe1999,vợ tới nên rén,16:40
@sonthieutan1598,top 6 cx trụ hạng đc mà,16:40
@NamNam-cc8dd,ngài ren ns nó gõ dô 2 cái trứng cút aba kìa,16:46
@annhat504,:)))),16:47
@leleuc5293,cúc,16:51
@ThanhNguyen-lb1ox,:)),16:55
@gamegame3369,có cl,16:55
@shin.thuthachfreefire,chuẩn ,16:55
@not3pig901,um,16:55
@buitien3477,???,16:56
@quanghuypham5633,haha,16:56
@LinhNguyen-ui9ns,cut' em,16:56
@connhoc9355,tí bị gam chọn nó nắc cho,16:57
@not3pig901,co cl,16:57
@huynhtrungtin4019,cút em,16:58
@stingdau,cút em,16:58
@phomai1916,cút ha,16:58
@nguyenphuc2192,cút,16:58
@giacpro1472,cút e,16:58
@tuyenbui6074,Có cl em ,16:58
@nguyenkhue4021,có cl vào đc top 4,16:59
@quanghuynh696,cút,16:59
@HungNguyen-fh5cx,:)))),16:59
@tatvu777,vươn lên vị trí trụ hạng ha,16:59
@vinhnguyen6311,cúc,16:59
@PhongNguyen-xi4yt,:)),16:59
@tienminh1901,234567,16:59
@nghiathangduongvan7238,éo nha em ơi :))) cút em,16:59
@kaynmr8595,cút e,16:59
@anghai4863,????? play off ??? =)),17:03
@khanghi7664,=))),17:03
@manhchien599,:))))),17:03
@vuminh1192,=)),17:03
@LinhdaraManga,cút,17:03
@thanhhuu8773,cút ,17:03
@luuthieuky5,ác,17:04
@tranquang9086,=))))) ác,17:04
@anh2lua511,playoff ???,17:04
@quangme11,vẫn mãi hạng 5 thôi ae à,17:04
@ucminh4025,co cai log play off,17:05
@6poop9,ngầu ,17:05
@nguyenquocat3572,um,17:05
@carterhung3008,Có không giữ mất đừng tìm,17:05
@mainyasuo200nam5,ác =)))),17:05
@giangang5105,:))) clm,17:05
@garrixphuc8897,pp em,17:05
@khartng,cut,17:05
@chuongphanvan552,mayf ghee,17:05
@tiendatmtd,phắc,17:05
@huyphat7852,ac,17:05
@duyle468,playoff?,17:06
@anhnguyen-xt5nb,đá nói à,17:07
@nhuinhthanh4953,chắc j dô dc playoffs,17:07
@angnguyenhai3700,chuan bi vo play off,17:07
@phuc1496,cút em,17:08
@Linglingzi323,hello anh 5,17:08
@buitoan2347,cúc,17:08
@huycong2745,:))),17:08
@anhquoc7613,kut,17:09
@anhdungphamvan9666,play off ????,17:09
@quyengiangvan1038,cujccc????,17:09
@kute097,playoff nào??,17:09
@ThinhNguyen-yh7th,đúng,17:09
@manhtienbui3928,co cl ,17:09
@fanboyaba4423,cút,17:10
@khaluong1948,????? anh 5,17:13
@ngoclong6705,cút,17:13
@huytraninh8803,cút ,17:14
@Logaming666,-1 em,17:14
@VuHoang-up1lw,chửi viewer,17:15
@Hittite97,Cút e ,17:15
@thitran3491,anh trung trên mây,17:15
@thongtri7927,:VVVVVVV,17:15
@congminh1915,cúc ha',17:15
@cuongtruongnguyen1505,chuong ???,17:20
@oanxemmm2295,cái hang chứ sao cái chuồng,17:22
@heisenberg9815,ngôi chuồng,17:22
@ThachNgocTr,SE cút,17:22
@ten.5985,em cút lẹ )),17:23
@kienquocnguyen3495,Ngôi chuồng,17:24
@lubatran709,ngôi chuồng ha,17:25
@yaiichi302,ừ ừ ừ ừ ừ ừ ừ,17:26
@baominh-hcmuthuynhnguyen3442,chú 5,17:26
@gamegame3369,chửi đi r mốt thua nó dnt khịa tới,17:30
@Looong1101,+1 fan gam ,17:30
@not3pig901,um,17:32
@trungtrinh5807,anh trung chơi đá,17:35
@mainyasuo200nam5,phắc em,17:36
@maxsit4198,chơi gái thì mấy em nó cho khách ra mấy lần vậy ae . tui chưa có kinh nghiệm và định mai đi đá phò.,17:38
@linhgaugau3254,ai cũng có ước mơ,17:38
@manhduc3112,đánh chạy đi chứ ko đánh chạy lại nha abe,17:42
@ThinhNguyen-yh7th,kkkkk,17:43
@khaluong1948,2 0,17:44
@HungNguyen-tg1kh,-1 ổ gà SE,17:44
@nghiathangduongvan7238,2 0 ?? :)),17:45
@nguyenkhue4021,ảo đá,17:45
@tynguyenquach1433,2-0 cho SGB,17:45
@tuiladuy5229,có cc,17:45
@thaianpham9212,gạt dò :))) ,17:49
@Neymar01jr10,Picasso ,17:50
@sh1noo479,có cc,17:50
@longhuynh-po9nd,sgb 2-0 se,17:51
@ThangNguyen-kx8et,TS vs TF và TS vs LX thì TS win 2 game nữa sbtc hết cửa vào top4,17:51
@vinhnguyen6311,yes,17:51
@24.thangnguyen27,2 0,17:51
@HungNguyen-fh5cx,2 0 luôn sợ gì,17:52
@__hwangnam,lạc quan,17:52
@NhanNguyen-sx1xk,Đá,17:52
@phomai1916,Ren nắc cho 2-0,17:52
@spriritletters,ước mơ ,17:53
@-thamtungutrua2020,lạc quan,17:53
@minhly3755,:))),17:53
@ALe-fm2zg,hahahahaa,17:53
@dotho521,:)),17:54
@giangbui5172,=)) mơ ha,17:55
@not3pig901,um,17:55
@nhutbui8561,Có cl,17:55
@ThinhNguyen-jh3qj,sao không 2-0,17:56
@ThanhDat3009,lạc quan,17:56
@not3pig901,co cl,17:56
@nguyenphuc2192,:)))),17:56
@jamesnguyen4752,???,17:56
@minhhieu1553,??????,17:56
@minhnhatnguyen8088,lạc quan ha,17:56
@tuluc2189,haha ảo giác,17:57
@quanghuypham5633,gắt,17:57
@angvinhxuyen4495,ừ ừ ừ,17:57
@yundino52,ủa ko đi Hàn nữa hả aba sao lại tính trụ hạng rồi =)))),17:58
@trienamsau7299,anh ba trơn,17:58
@danghainguyen4306,tự tin ha,17:58
@weibogeming8932,0-2,17:59
@nguyentrivu7661,k có top4 đâu abe :(((,18:00
@longnguyenthanh1901,2 0,18:00
@ihavenoenenmies,=)),18:01
@buitoan2347,=)))))),18:01
@quocquanluu6026,2-0?,18:01
@hoangyennhi6491,:))),18:01
@ucnhan2703,=))),18:01
@dangvanky1350,=))))),18:02
@LinhNguyen-ui9ns,??,18:03
@stingdau,???:))),18:06
@nguyenmanhat1426,lac quan,18:06
@quangtuan3529,lac quan ac =))))),18:06
@quyengiangvan1038,ảo đá à mà đòi thắng,18:06
@nguyenang9667,0-2\,18:08
@kawaguchimeijin51,thế thua TF nhé,18:09
@kiennguyentrung272,ao vua thoi,18:09
@manhchien599,lạc quan ha,18:10
@congminh1915,2-0 chứ,18:10
@khanghi7664,ủa:))),18:15
@phnon000,=)))))))))),18:15
@Kai-vg7nh,Có cl,18:15
@leleuc5293,22%,18:16
@mainyasuo200nam5,hãy tin abe power1,18:17
@12ta8lehoanghuy4,pelu đã xem,18:22
@__hwangnam,lộ đi đêm,18:23
@truonghuynh5729,fan Mu,18:24
@tatvu777,sky ăn hộ ha,18:24
@nangblacktuyet7589,1 nháy=)) thêm nháy 2 thì nạp thêm cho em nó,18:25
@triminh1681,2-0 ,18:25
@tahliuss1,t5 ngài per gặt cái đầu med,18:26
@tanhungisme9709, 2 0 cho se,18:26
@kaynmr8595,2-0 chứ,18:26
@congquyenhuynh4140,sao trận gam luôn đúng v,18:27
@nguyentrivu7661,anh ba picasso?,18:31
@buitien3477,TF win,18:31
@longnguyenthanh1901,chọn 2 0 luôn,18:32
@lamtung7207,Fan MU à,18:34
@SiOhehe,"Người bị ung thư, fan GenG, Fan MU chưa lạc quan bằng Abe",18:35
@thangtran9048,ngài ren thả chắc rồi cho dễ vô tóp 4 bởi gì ae quen nhau,18:35
@nguyentheanh2138,lạc quan quá đáng:))))))))))),18:36
@duyle2664,2-0 chu abe 2-1 lam` j,18:36
@nguyenphuc2192,2-0 cho SGB,18:37
@nguyenphuc-ih1kw,vì sao lại là địa 381 vậy mọi người,18:39
@da_vidnci,sau mà trụ hạng v abe,18:40
@HungNguyen-fh5cx,:)))))))),18:42
@PhongNguyen-et6hj,"TS win 1 game nữa là SE cút r, bằng điểm xét đối đầu SE thua 2 lượt r",18:43
@lubatran709,vẽ ác,18:45
@jettbackridersss3400,ẩu nha,18:51
@trunguyencong9200,Gạt giò,18:51
@nguyenlong9896,vẽ,18:55
@manhduc3112,se lạc quan hơn mu,18:57
@levanquoc8657,ren bảo đi ăn đi uống gì hong aba,18:58
@taile1274,Kéo cái giò,19:02
@anh2lua511,TS thăng hạng ???,19:04
@yundino52,ko đi hàn nữa à sao lại trụ hạng rồi =))),19:04
@yaiichi302,+69,19:04
@15sechi8,+69,19:09
@gamegame3369,giờ bằng điểm TS thôi là cút r,19:09
@khoamoc2159,+69,19:09
@hieupham8615,+69,19:09
@QuynhNguyen-ld7tv,+69,19:11
@quanninhquoc9190,+69,19:11
@HoangMinh-2.0,+69,19:12
@nguyenquocat3572,+69,19:13
@buianhtuan3438,+69,19:13
@dangvanky1350,+69,19:13
@25.thanhowen32,factors,19:13
@phiakaka9172,m bị chê,19:13
@manhchien599,+69,19:14
@6poop9,+69,19:14
@quing9337,+69,19:14
@HungNguyen-fh5cx,vẽ ác ,19:15
@kaynmr8595,mập quá mà,19:15
@shin.thuthachfreefire,+69,19:15
@hoangvinh8273,+69,19:15
@phanduonginh7769,+69,19:16
@dungdao8030,+69,19:20
@nhatbui5161,Đi Minh Tâm kg Abe,19:20
@theo3585,+69,19:20
@Đồng2oxit,+69,19:20
@An-uz5ee,+69,19:21
@nghiathangduongvan7238,+69,19:21
@phamquoctrung7677,+69,19:21
@analyssupport1702,+69,19:21
@TienHo-nq4sw,link bình chọn đâu vậy ae,19:22
@ohaiangle3292,+69,19:22
@trangiaphu4085,+69,19:23
@toanvominh274,kingpin,19:23
@tiendatmtd,+69,19:23
@buitien3477,nghiện à ????,19:27
@tranle10a5tuan8,+69,19:27
@linhgaugau3254,chị DUng,19:27
@LinhdaraManga,+69,19:27
@duong8816,Nghiện,19:28
@ngoclong6705,+69,19:29
@w1ckest,+69,19:29
@yoshino1169,k ai mời m đâu khỏi lo,19:30
@giahuynguyen6979,già,19:31
@ThinhNguyen-ur7iw,nghiện,19:31
@tuanphung9121,+69,19:31
@bachtran934,+69,19:32
@ten.5985,anh ba già r,19:35
@LinhTran-xj7tv,Vô play off xong đăng status “Ước được chọn”,19:35
@yundino52,yếu quá,19:35
@giaquan6992,cấm Minh Tâm,19:36
@enddark1521,a3 nghiện mà sao đi đc,19:36
@djsjsjsjsjsjsjsjsjj5161, Vẫn hút đều aba oei,19:37
@lonexiao7372,ces wwin ,19:39
@kynguyeninh4898,vậy mà đòi có cá viên,19:39
@MinhLe-dl9eb,+69,19:40
@trienamsau7299,nhưng,19:40
@atNguyen-oe2qq,ghê,19:47
@KhanhNguyen-ck4ic,2-0,19:47
@connhoc9355,20,19:51
@TamNguyen-or8sj,thua 2 0,19:52
@kata8976,20,19:53
@baoluong9915,2-0,19:53
@trungoan8282,2-0,19:54
@buianhtuan3438,2 0,19:54
@DooHuyy,2 0,19:54
@boondoggle4106,2 0,19:55
@biq1than165,2-0,19:55
@thienchip2847,2-1,19:56
@nguyenphuc2192,thua,19:56
@maigiahuy9382,ts win,19:57
@hoaha5213,2-0,19:58
@levanquoc8657,20,19:58
@trandung1273,2-0 ngay sinh nhat,19:58
@nghiado8085,20,19:58
@Koisik,21,19:58
@thanhluu6380,0-2 =)),19:58
@duong8816,2-0 anh ba,19:59
@ThanhNguyen-lb1ox,thua 2 0,19:59
@linhgaugau3254,vẽ tới,19:59
@dh3qcuhanh97,thua 2-0,19:59
@DN-ff7jz,lạc quan ,20:00
@nguyentronghieu2003,dung,20:04
@nhatbui5161,Không được đi Minh Tâm luôn :)),20:06
@NguyenLe-zj9nd,mùa đông mới 21,20:08
@katsuragishirogami,thua 2 0 hết,20:10
@minhnhatnguyen8088,:)))),20:11
@fansbtc1619,tính hs trước mà,20:13
@lethinh3663,GAMMMMMM quá đỉnh,20:13
@thequoc8807,Hiệu số se tệ vc,20:14
@trungbui52,trận này khó cho hòa đc ko :))),20:14
@quanominh5395,reaction đi abe,20:15
@yoshino1169,busan ha,20:15
@efilecir8937,vẽ tương lai với a3 :<,20:17
@12ta8lehoanghuy4,a balu,20:18
@manhduc3112,se đi out top 4,20:21
@connhoc9355,hah chú 5,20:22
@gamegame3369,SE khó lắm nên aba đừng mơ,20:22
